street_name,crime_number,load_shedding_status
EMILY HOBHOUSE,14,0
HANDEL,14,0
MENTZ,10,1
MJ SINCLAIR,12,0
VAN GOGH,8,0
GRETA,0,0
CHARLES STASSEN,3,1
VERDI,5,0
EBEN DONGES,5,1
WALTER LEVY,13,1
HENNIE WEBBER,7,0
FRITZ RABE,6,1
WOLSELEY,13,0
JAN KEMP,3,1
MICHIEL LAUBSCHER,3,1
DIAZ,0,0
DENLYN,10,0
GOUDA,2,0
BOLAND,2,0
J W THERON,0,0
SENTRAAL,10,0
BARENDILLA,1,0
FICK,2,0
HANS STRYDOM,11,0
BARRY HERTZOG,13,0
REINHARDT MOOLMAN,11,1
DERHEYN,9,0
CHRISTIAAN DE WET,7,0
REITZ,13,1
SANGIRO,4,1
DANIE ESTERHUIZEN,11,0
HUGO NAUDE,8,0
SONSKYN,6,0
GARDINER,6,0
TALLENT,7,0
SAREL CILLIERS,5,0
WEIMAR,14,0
POINT,3,0
KARPAS,2,1
GLEN LILY,10,0
WICHT,15,0
TYGERVALLEI,4,1
CHARD,5,0
DA GAMA,7,0
WATERING,13,0
PORTERVILLE,3,0
KEHRWIEDER,5,0
KMDT.SAREL HAASBROEK,9,0
GENERAL LUCAS MEYER,2,1
AGAAT,3,0
KALSIET,2,0
LA PARIS,15,0
DE KLOOF,4,0
GRAFIET,15,0
GERT VAN ROOYEN,9,1
GENERAL J H OLIVIER,8,0
GENERAL P J LIEBENBERG,8,0
GENERAL F A GROBLER,2,1
GENERAL HENDRIK SCHOEMAN,13,0
GENERAL P H ROUX,15,0
GENERAL BEN VILJOEN,4,1
GENERAL PIET CRONJE,7,0
GENERAL JAAP VAN DEVENTER,5,0
GENL. HENDRIK LATEGAN,7,0
GENL.C C FRONEMAN,14,0
GENL. E.R.SNYMAN,6,0
KOMMANDANT GIDEON SCHEEPERS,5,0
GENERAL M.W.MIJBURGH,1,0
SILWERKLOOF ESTATE,7,0
GENL. WYNAND MALAN,3,0
BARONETCY,11,0
GENL.G H GRAVETT,8,0
GENL. L.A.S. LEMMER,15,1
GENL. J J PIENAAR,3,0
JODIUM,4,0
KARBONAAT,1,0
SITRIEN,4,1
AMETIS,11,0
PIRIET,14,0
LITTLE ROCK VILLAS,8,0
REGENCY,4,0
PENNY,8,0
MONARCH,4,0
VISCOUNT,14,0
CARRONNADE,14,0
KANONNIER,7,0
ARSENAAL,15,1
OPSTAL,10,0
OUWE GRIET,12,1
MAGASYN,7,0
LONG TOM,15,0
KRUITVAT,7,0
COMBRETUM,15,1
GERBERA,2,1
SPARAXIS,1,0
CRONJE,8,0
KOEGELENBERG,0,0
WALLENDORF,14,1
COLLEN,9,0
MELT BRINK,8,0
GROSSKOPF,15,1
ATLANTIS,10,0
YVETTE,9,0
BERTIE GENADE,8,1
AR16,3,0
EXCELSIOR,2,0
"""HUNTER'S VALLEY""",2,0
EQUESTRIAN VALLEY,2,1
DIE OU PASTORIE,3,0
OLD MALMESBURY,3,1
PASTORIE,7,0
HOOF,1,0
KERK,9,1
PHILADELPHIA,10,0
GERF,1,0
THREE FOUNTAINS,3,0
ALEXANDRIA,3,0
BRAKKEFONTEIN,6,0
OCCULTDALE,8,1
OORTMANSPOST,5,0
KLIPHEUWELPLAAS,10,0
VRYHEID,6,0
RADIO,5,0
R302,5,1
OLD MALMESBURY ,6,0
BAKEN,2,0
BOTTERBERG,11,0
RONDEKUIL,1,0
SLENT,0,1
R304 - KLIPHEUWEL,4,1
STRANDFONTEIN,19,1
REITZ ,40,1
AQUIFER,9,1
PURDEY,15,1
JEFFREY,43,0
MAHILLON,53,0
RYLANDS,20,0
BECKER,44,0
VIBRA,5,0
OLD LANSDOWNE,50,1
GIBBS,7,0
RIGBY,19,0
PAPKUILSVLEI,46,0
VARKENSVLEI,6,1
VARKENS VLEI,46,0
VERGENOEGDT,22,0
WETLANDS,62,0
TILL,21,0
PAPKRUILSVLEI,39,0
CROP ,59,0
GEORGE SMIT,41,0
CELERY,3,0
BROCCOLI,26,0
CUMIN,7,0
LEEK,47,0
CHILLI,8,1
OLIEBOOM,31,0
SEED,30,0
DIETRICH,22,0
WILLISTON,4,0
KRAAL,34,0
SCHAAP KRAAL,34,0
NOAH,52,0
MARSHROSE,31,0
PLOUGH,5,0
BLISS,33,0
TALLIS,17,0
SPOHR,6,0
RAVEL,33,0
SAINT,26,0
AURIC,10,0
WOLF,22,0
AUBER,21,0
GRIEG,22,0
FOSTER,16,0
FALLA,28,0
IVES,3,0
GABRIELI,26,0
PUCCINI,19,0
LALO,25,0
HENZE,13,0
NIELSEN,31,1
ORFF,32,0
DAIZA,6,0
UMYEZO,23,1
JOLOBE,18,0
IMPUNZI,22,0
NQILO,4,1
LUXOLO,27,0
SKOTSHOLO,22,1
SANGOMA,26,0
NGULUBE,24,0
SPANNER,19,0
HAMMER,25,1
PERE,22,0
NTLONGONANE,29,1
MPAYINA,10,1
MQANDANE,11,0
PAYINA,33,0
ORENJI,9,0
RALNATHI,8,0
THEKWANE,19,0
MQUMA,7,0
MSIMBITHI,29,0
MGA,31,0
DYWABASINI,1,0
SIPHINGO,32,0
NTSHAWU,32,0
VATALA,29,1
NDONGENI,22,0
NGQUNGQULU,9,1
PHEZUKOMKHONO,3,1
FELJISI,25,0
NTLOYIYA,2,1
NOGQAZA,24,0
NGCINGCI,19,0
KWALIMANZI,29,0
SWITYI,10,0
NONGWINGWI,19,1
NYAKRILA,18,0
NTAMBANANI,15,0
NOMRWABAYI,4,1
MXHOMI,11,0
SIPHINGWA,27,0
UMSI,13,0
GWANGWA,29,0
NGZANGXOSI,30,0
NTLOLOKOTSHENI,16,0
MNENGE,8,1
PAMPIRI,4,0
MCHANA,16,1
GAMTRIYA,28,0
MBANGANDLALA,5,0
METLANE,2,1
MPAMPIRA,23,1
UXAM,16,0
HODI,5,0
NQU,4,0
UMKAKUVA,2,0
SIKWENENE,30,0
QHIMGQOSHE,17,0
NTUYANE,24,1
NDLANZI,24,0
ISIDUNGAMSI,11,0
NQWILO,3,0
DLUDAKA,8,0
NGWANZA,32,0
MVICA,31,0
QHOTYANE,23,0
NZWITYE,11,0
SAKHATSHA,18,0
MGANTO,17,0
UGASGOM,18,0
UBHOQO,29,0
IBIMBI,13,0
UGAZINA,29,0
ISITINQILITI,17,0
ITSHUNGU,27,0
UMPHAFA,2,0
LOWER CROSSROADS,25,0
SIYABULELA HERMANUS,30,0
UMNANJA,8,0
UMKULU,27,0
SPORTS,29,0
THIRTY TWO,18,0
TWENTY NINE,21,0
THEMBA MAFUNDITYALA,32,0
NGXOKOZWENI,2,0
NDILEKO NTANDATHU,12,0
BONGANI HERMANUS,6,0
VICTOR MNGXUNYA,33,0
LIWA,29,0
MXOLISI HEMPE,16,0
CHIAPINNI,8,1
LILAC PLACE,6,1
JAKOPREGOP,2,0
MERIGOLD,16,0
HEINZ PARK,29,1
UBUSHWA,25,0
ISAPHEPHA,5,0
NTYATYAMBO,8,0
INKANGA,17,0
DISA PLACE,13,0
FERRIER,15,1
GOEIEHOOP,1,1
MAKARENA,27,0
NEW EISLEBEN,15,0
MBAQANGA,21,1
ROCK,26,0
NDLAMU,4,0
TWENTY SEVEN,22,0
TWENTY EIGHT,6,0
VIETNAM,23,0
TWENTY FIVE,8,0
TWENTY SIX,-1,0
TWENTY TWO,16,0
FIFTEEN,21,0
TWENTY ONE,1,0
TWENTY FOUR,9,0
NOMAWENI,13,0
MNYAMANZI,22,0
KHAKAKHAKA,29,0
NABILEYO,20,0
TWENTY,31,0
ROAD FOUR,22,0
BHIRA,7,0
RUFANES,20,0
MOGOL,2,0
ROAD 34,28,0
SIX,12,0
THREE,15,0
ONE,26,0
ZERO,16,1
SIXTEEN,2,0
FOUR,14,0
SEVENTEEN,23,0
NINETEEN,12,0
TEN,28,0
ELEVEN,8,0
TWELVE,9,0
SEVEN,23,0
THIRTEEN,27,1
FOURTEEN,27,0
THIRTY,30,0
THIRTY ONE,12,0
EIGHT,5,0
NINE,30,0
EVRARD,29,0
GCOBANI,15,0
SPORTS ,16,0
ISIRAYI,25,0
IDWABA,21,0
UHLALANI,31,0
ILALA,13,1
ISIQANE,33,0
ICAKATHA,27,0
UMSENGE,12,1
UMSIMBITI,1,0
UMTATI,28,0
STEENGROEF,5,0
THE OVAL,2,1
INYONI,6,0
GRASMERE,12,0
ULLSWATER,5,0
PARKCHESTER,2,0
GLEN AVON,12,0
GLEN DEVON,2,0
ENNERDALE,3,0
LIDDESDALE,15,0
WYTHENSHAWE,5,0
SILVERDALE,2,0
DAGBREEK,14,0
AJAX,3,0
ACHILLES,16,0
CONISTON,14,0
CRAIL,9,0
BIBURY,4,0
BLOCKLEY,3,1
AMBLESIDE,11,0
WATTLE GROVE,2,0
GOUSBLOM,8,0
DIE,10,0
ROSE-INNES,9,0
FOUNDERS,15,0
GARDENER,16,1
LOGAN,12,1
YARROWDALE,8,0
GLEN ROY,4,0
MOUNTBATTEN,9,0
GLEN GARRY,13,0
GLEN ESK,7,0
BROOKDALE,12,0
RUSTENBERG,3,0
WELEGEMEEND,6,0
KAMASSI,4,0
THE TURL,2,1
SHELDON,10,0
BOWLERS,5,0
MAREOLA,4,0
MANATOKA,12,0
RINGWOOD,11,0
HYACINTH,1,0
TARRAGONA,10,0
NIGHTINGALE,4,0
VERBENA,3,0
ROBINDALE,1,0
DOVEDALE,11,0
LINNET,1,1
LOERIE,4,0
NURSERY,2,0
STRADFORD,4,0
MEERENDAL,14,1
MONTAGU,1,0
LINKS,15,0
AANDBLOM,8,0
LETCHWORTH,14,1
ALICES RIDE,5,0
HILLRISE,15,0
FOREST DRIVE SERVICE,9,0
UITVLUGT,2,0
NEW,7,0
OAKDALE,9,1
SCOUTS,3,0
BY,2,0
EAST,11,0
CLARENDON,4,0
SUNNY,1,1
ST STEPHENS,7,0
MEAD,11,0
THE MEAD,9,0
THE FAIR,11,0
CIRCUIT,15,0
DAYS,15,0
FIVE,14,0
BONTHEUVEL,10,0
EVENING,13,0
ELAND,10,0
Eland,12,0
IMPALA,7,0
SPRINGBOK,12,0
PARK LANE,5,1
THE ORCHARDS ,16,0
HOWARDS END,3,0
HAMLET,1,1
LISSE,7,0
MEERLUST,13,0
LIBERTAS,10,0
LA GRATITUDE,12,0
LA PROVENCE,10,0
RHEEZICHT,12,0
LANQUEDOC,4,0
BIEN DONNE,6,0
LEEUENHOF,12,1
EIKENDAL,5,0
VIKING,7,1
MOODY,12,1
JELLICOE,7,0
RIFLE RANGE,11,0
ALBATROSS,6,0
ODIN,7,0
THOR,1,0
ODIN ,4,0
VIKING VILLAS,13,0
ERICSON,11,1
RAVEN,5,1
FREYS,14,1
FAEROE,2,0
MATOPO,10,1
BUTTS,13,0
SKYLER,2,0
CAMISSA,12,0
VALERIAN,9,0
SPINE,16,0
VERDANT,14,0
PIEKE,7,0
PLANE,11,0
MOUNT ROYAL,5,0
LORTON,6,1
JULIANA VELD NORTH,1,0
JULIANA VELD SOUTH,14,0
SPRING GARDENS,2,0
THE PALMS,10,0
ALARD,9,1
ST GOTHA,3,0
ST CLAIR,8,0
ST BEDES,7,0
WELDRA,3,0
OLD STELLENBOSCH,6,1
LIEDERMAN,4,0
KERNER,11,0
MAITLAND,1,0
ARTHUR ABRAHAMS,10,0
WILLIAM MASON,8,0
ROOME,8,1
POTTINGER,2,0
SIXTEENTH,0,0
CLAASENS,9,0
RHENIUS,9,0
GEARING,10,0
CONCORDE,1,0
MARTHA,5,0
ANN,10,0
SIDNEYVALE,4,0
35TH,0,0
STELLENBOSCH,10,0
FREEDOM FARM,7,0
RAY,4,0
MORGAN,9,0
DE LA REY,6,0
COMMERCE,1,0
BOSLELIE,7,0
ACANTHUS,4,0
KINGSBURY,5,0
BELLEDONNA,8,0
BERZELIA,7,0
JAPONIKA,1,0
BOEGOE,1,0
REUBEN KAYE,3,1
GODETIA,10,0
RADNOR,6,0
KANNA,10,0
KOSMOS,3,0
LAVENTEL,2,0
KRISANTE,1,0
LUPINE,8,0
47TH,8,1
BOLT,11,1
DECK,10,1
ANCHOR,6,0
BOLSTER,2,0
DIBBER,6,0
MALLET,8,0
FABRIEK,6,0
42ND,3,0
HARDY,9,0
JARVIS,2,1
MANDREL,8,1
STILLSON,10,0
APPELDOORN,1,0
TIGER VALLEY,6,0
GIMLET,7,0
CRAIG,9,0
40TH,5,1
NESTOR,4,0
JASON,9,1
ATHENA,2,0
MIDAS,8,0
PAN,11,0
JUSTIN,0,0
MELTON,0,1
CLARKES,9,0
DUNE,11,1
STRAUSS,7,0
MOZART,3,0
THIRTEENTH,1,0
ADRIAANSE,10,0
BARIS,5,0
ST ALBAN,3,0
FORTIETH,3,0
ST DOMINIC,3,0
ORPHEUS,7,0
ICARUS,6,0
HELLENIC,2,0
MEDUSA,9,0
ELECTRA,4,0
39TH,1,0
ARION,8,0
EROS,1,1
DELPHI,5,0
SEBOA,11,0
RICHARD ALLEN,6,0
THIRTY FOURTH,2,0
GALLOWAY,5,1
MELVIN,1,0
CARRA,11,0
SWINFORD,6,1
DONEGAL,5,0
BURREN,5,0
FEALE,5,0
ANNONDALE,4,0
PLATO,3,0
ZEUS,6,0
THEBUS,5,0
JOHN SAUNDERS,1,0
DR STEPHEN ARENDSE,2,0
EURECON,6,0
PANSY,10,0
WIL NERO,10,0
MALVA,3,0
SALIE,5,0
WEBNER,8,0
CRAVENBY,0,0
MAINE,6,0
NORTHWAY - WEST,4,0
OVERDALE - WEST,7,0
RAVENSMEAD - WEST,11,0
SILO,3,0
SANDHURST - WEST,2,0
MAMRE,10,0
STROEBEL,3,0
RAVENSMEAD,12,0
OVERDALE - EAST,4,0
NORTHWAY - EAST,8,0
EDGAR BULLOCK,8,0
MORNAY - EAST,9,0
PARIN,6,1
TEKSTIEL,4,0
BEREA,11,0
CONCORDIA,9,1
JAPONICA,7,0
BEAUFORT,6,0
PELLA,8,0
SARON,7,0
KAMBRO,0,0
CRADICK,1,1
PENTA,7,0
DURANTA,9,0
CLEAVER,2,0
ROBUSTA,6,0
HEUNINGTEE,11,0
AFRICAN DAISY,9,0
FERROX,9,0
FLESK,6,0
THOMAS MCHELM,8,0
RAVENSMEAD SECONDARY SCHOOL,3,0
VORENTOE PRIMARY SCHOOL,10,0
PINEDENE PRIMARY SCHOOL,10,0
HENNIE FORTUIN,4,1
LEISTNER,7,0
CHARLES GRODES,6,0
ERNEST ESAU,7,0
CLEAVER ,10,0
GLASS,11,0
ATTERBURG,5,0
MELKTOU,8,0
SISAL,3,0
FLAPJACKS,7,0
KLIPBLOM,7,1
SKILPADVOETJIE,10,0
HAASKOS,8,0
CONCERTINA,0,0
RING,8,0
RESIDENCE,3,0
STANLEY,8,0
WOODBINE,3,1
UPPER,2,0
WOOLSACK,9,0
EVELEIGH,7,1
BAIN,9,0
SANDOWN,5,0
WAKEFIELD,4,0
EPWORTH,5,0
ROVER,1,0
HARLEQUIN,7,0
BURGER,3,0
AAN DIE WEIDE,3,0
SANGROVE,10,0
SHAW,3,1
MARSH,9,0
ORRSCROFT,5,0
DE QUELLERIE,9,0
OXENHAM,7,1
MULVIHAL,3,1
RIVERTON,7,0
TWYFORD,1,0
BALINTORE,2,0
FIRLANDS,8,0
SAXON,6,0
MAYFIELD,10,0
THE LANE,3,1
ABBOTSLEIGH,3,0
MALCOLM,6,0
SWANMORE,3,1
LANYON,9,0
GARTON,5,1
BERRAM,10,0
OAKVALE,1,1
HESELDON,2,0
BROOKWOOD,7,0
KEDAH,4,0
PRIDEAUX,6,0
BIRKETT,8,0
GREENBANK,2,0
SYFRET,5,0
SILWOOD,10,0
LYLE,7,1
LINRAY,2,0
LINKOPING,6,0
PHILLIPS,6,0
PHILIPS,5,1
WILLS,10,0
HAZELDENE,2,0
GATLEY,2,0
COLLEGE,6,0
ERIN,4,0
AUSTWICK,2,0
CROQUET,2,0
ELMA,2,0
ACTON,3,0
CHARTLEY,9,1
BARKLEY,4,0
GLEBE,8,0
IVYDENE,10,0
GABLES,7,1
WAYSIDE,9,0
KILGETTY,9,1
TULLYALLEN,0,1
ESMAR,2,0
AVENUE DE MIST,10,0
LAVENHAM,1,0
DUMBARTON,3,1
SUNNYBRAE,3,1
GLENTHORNE,10,1
LOCARNO,4,0
ROUWKOOP,6,0
CANIGOU,2,1
VALE,9,0
DUNDEE,6,0
AVOCA,4,0
FIFE,0,1
PALMYRA,4,0
DEE,5,0
TWEED,1,0
HARDWICK,7,0
LOWER KELVIN,3,0
BANK,10,0
DULWICH,10,1
EDNAM,6,0
ALBION,9,0
HALDANE,10,0
RAMSEY,0,1
ROSLYN,10,0
HANS RAS,4,0
GLADE,3,1
TEDDINGTON,2,0
ROSENDALE,7,0
ST PAULS,5,0
WILHELMINA,9,1
WIERSMA,8,0
DEVONSHIRE HILL,4,1
TANTALLON,1,0
WOODROYD,1,0
GLEN DARRACH,5,0
KLIPPER ,7,1
ALBION PLACE,3,0
ARBOR,0,0
MARIE,8,0
COPELAND,3,0
PRINCESS ANNE,5,1
WATER,1,0
MENIN,10,0
MIDDLETON,4,0
AKKERDAL,6,0
MARIENDAHL,7,0
SPORT PIENAAR,4,0
GLENDALE,4,1
VREDENHOF,1,0
PALMYRA MEWS,1,0
HELLENBURGH,2,0
CHALFONT,4,0
MALINES,10,0
MARNE,1,0
MONS,9,0
ST THOMAS,9,0
LYNFRAE,4,0
NEW PARK,8,0
ORKNEY,3,0
LAIDLAW,1,0
CHESS,5,0
BLYTHEWOOD,0,0
MILLDENE,10,0
STANFORD,1,1
RANELAGH,4,1
KEURBOOM CLOSE,3,0
COLUMBUS,1,0
ST DAVIDS,1,0
ST LUKES,10,0
ST  DAVIDS,2,0
MARKHAM,8,0
TRUMAN,10,0
ALPINA,8,0
BUDDOCK,2,0
CLEVELAND,3,0
ROOSEVELT,4,1
WASHINGTON,9,0
SANATORIUM,9,0
DAKOTA,3,0
LEE,4,0
REMBRANDT,4,0
GREENLAWN,8,0
BENTLEY,7,1
LOCKWOOD,8,0
LIVINGSTONE,4,0
PARRY,0,0
BASSETT,1,0
KARAKUL,5,0
SPRIGG,5,0
MERINO,6,0
FRIESLAND,10,0
LAURIER,1,0
WESKROM,3,0
WILGE,0,0
GARRISON,5,0
BREVET,2,0
BUCHANAN,7,0
ALCOYNE,6,0
GROVE VILLAGE,1,1
MONROE,9,0
GAMBONIA,9,0
CLARE PARK,3,1
FILLMORE,9,0
WYNDOVER,8,0
MADISON,6,0
CHESHAM,6,0
BERTRAM,0,1
OBAN,4,0
DULVERTON,5,0
MATAPAN,6,0
RUSACRE,3,0
GOLDEN,10,0
HEROLD,2,1
RUBICON,10,0
REDPOLL,3,1
SMAL,10,1
RHODES MEMORIAL,10,0
GROENEVELD,3,0
TOLL,7,0
HIGHSTEAD,3,1
WESTBROOKE MEWS,8,0
WESTERFORD PLACE,5,0
MONA,10,0
ST DENIS,9,0
EASTRY,2,0
TREEHAVEN,2,0
EASTCLYDE,5,0
WILGE ,8,0
AYTON,3,0
KROMBOOM ,7,0
DUDGEON,3,0
GOODISON,7,0
ELLAND,9,0
VIRGINIA,8,0
CATHY,8,0
SANDRA,4,0
MIAMI,0,0
KANSAS,5,0
LAS VEGAS,4,0
SACREMENTO ,8,1
GEORGA,8,0
CASINO,3,0
FOLLIES,7,0
PICADILLY,5,0
TOTTENHAM,8,0
DUNES,5,0
KENO,2,0
MAVUSO MTHIMKHULU,2,0
TRUSTFEED,1,1
STOMPIE SEPEI,6,1
MICHAEL MQULWANA,9,0
CHE GUEVARA,5,0
THABO RAKUBA,1,0
FEROZA ADAM,2,0
MADUBELA,7,0
BARNEY MOLOKOANE,8,0
LESAJA SEXWALA,5,0
TROJAN HORSE,9,0
LANGA MASSACRE,4,1
WHITE HART,11,0
DUMA NOKWE,2,0
KWAMAKHUTHA,1,0
CHARLES NDABA,6,0
JAMESON MNGOMEZULU,9,0
JOHN T JABAVU,8,0
ERIC HEWU,6,1
SHOBASHOBANE,7,0
MAZWI VILAKAZI,10,1
FENQE,6,0
LEONARD RADU,0,0
SUREBOY DALI,1,0
WELILE DAKUSE,2,1
PHILA NOWANDWE,4,0
NTOMBI RUBEKA,11,0
ST JAMES PARK,5,0
KHAMANGO,4,0
ZONGOTHI,6,1
CHAWUZE,6,0
INGULUBE,3,1
MBOMVANE,7,1
MNQABAZA,1,0
NQWEBEBA,9,0
NOQWATHA,7,1
DWARHANE,1,0
GLYOGIYO,5,1
MCAMBALALENI,6,0
EMAZIZINI,2,0
MTHINGWEVO,4,0
MNKCUNKCUZO,11,1
MLAMBALALENI,8,0
MZAZI,8,0
GXAKA,6,0
TYHALI,2,0
DYUSHU,8,0
JOHN BRIDGEMAN,6,0
NJONGA,2,0
SABELO SITHOLE,8,0
SAKHI,4,0
KUMATSHI,8,0
TSIME MHLAULI,10,0
CLINTON,2,0
PULE RABOROKO,10,0
TAMANI,10,0
EMAZOTSHONENI,1,1
MADAKA,11,1
IKHONCO,6,0
KALO,11,1
QAGANA,7,0
SICHOLO,0,0
SIBABALE,2,0
MASIKHULE,9,1
NCOTSHENI,8,0
NONVANISO,5,1
SIYAPHAMBILI,5,1
MASIJONGANE,9,0
VUYISANANI,10,0
MOHALE,8,1
SIKHONA,0,1
SIKHOKELE,1,1
VUSI  NSUNTSHA,0,0
KLAAS,2,0
SETH,6,0
MONWOOD,9,0
  SIBIYA,7,0
GQUMASHE ,6,0
XILINXA,6,0
MAGCANYA,2,0
MNYALUZA,11,0
CEBO,3,0
NTSUSA,3,1
RHARHABE,9,0
NUKWA,5,0
HLAHLA,3,0
ANTA,1,0
MDUSHANE ,9,0
MHALA,2,0
NDLAMBE,2,0
QASANA,6,0
MATWA,4,0
TENTE,10,0
DIMBAZA,6,0
CEGCUWANE,10,0
GUBEVU,4,0
RWANTSANA,3,1
MINIXI,11,1
DANZA,11,0
BAZIYA,5,0
CENTANI,1,1
LINK ,6,0
DUDUMASHE,6,0
SIVIWE,10,1
MGOQI,2,0
MAKHOLWA,8,0
NGXOBONGWANA,1,0
MPOZOLO,1,0
TYWAKA,3,0
GQOGQORA,3,0
TSOJANA,8,1
CHAFUTWENA,4,0
NKELEKETHA,2,0
DYAMALA,8,0
LIBOMVINI,10,1
DYALA,11,0
MLALANDLE,10,0
GOBOZANA,2,0
MTHOCWA,3,0
GANGQENI,3,0
MPOLWENI,4,0
RHODE,10,1
MABELENI,8,0
MCHEWULA,5,0
DYAMALA ,10,0
LAMYENI,9,1
ZIZENI,5,1
NKUKHWINI,5,0
NTILENI,2,1
NGWEVU,5,0
OSCAR MPETA,9,0
WEZO,5,0
NTOLENI,4,0
NOBHANDA,2,1
MPAZANE,1,0
NTSHATSHONGA,10,0
BHONGWENI,0,0
DWEZA,11,0
SINGOLAMTHI,4,0
NGQAWA,9,1
MSINGIZANE,4,1
NTSELAMANZI,0,0
TPUHUME,9,0
NTINI,9,1
NOMVENCU,6,0
NKUNZANE,3,0
MANKAZANA,2,0
TYATYORA,7,0
MNGEELE,7,0
NUKANUKA,7,0
NDWANA,3,1
TSAKANI,9,1
NTUKWANE,8,0
BANTU HOLOMISA,9,0
J. MAQOMA,11,0
QONCE,5,1
MILDRED HOLO,5,0
RUTH MOMPATI,0,0
THABO MEMANI,0,0
CUMAKALA,5,0
LANGANCI,6,1
M.D. NTLANGANISO,7,1
KHWEZANA,2,0
MAKUZENI ,2,0
SIBIYA,5,0
M. DYANTYI,6,0
M. SITYATHA,2,0
JOE MLILWANA,9,0
I. LANGA LIBALELE,8,1
AGNES ZANTSI,6,1
IBIKA,5,1
MACHIBINI,5,1
ANDILE NDLELENI,4,0
LIZO NKONKI,5,0
ZEPHANIA MOTHOPENG,2,0
DR FABIAN RIBERIO,3,0
THOMAS NKOBI,1,0
SHARPEVILLE,3,1
FORT CALATA,3,0
SIPHO HASHE,7,1
DAVID WEBSTER,6,1
JOYI TWALIMFENE,4,0
COLINE WILLIAMS,10,1
MZUKISI SKWEYIYA,4,0
MOSES KOTANE,7,0
THEMBEKILE MANDELA,8,1
JOE GQABI,5,0
OLGA NCIVATA,11,0
LETSATSI MOSALA,5,0
SABATHA DALINDYEBO,10,0
MBUSO TSABALALA,6,0
GALAWENI,9,0
BOIPATONG,2,0
MAMSIMANGU,8,0
GUNUZA,2,0
ANNIE SILINGA,10,0
SABELO PAMA,3,0
KWANDA MPHAHLAWA,7,0
STOFILE ,8,0
TSIETSI MASHININI,10,0
DULICIE SEPTEMBER,7,0
INTLONI,4,0
HINTSA KA PHALO,10,0
CHIEF BAMBATHA,4,1
IDAUWA,7,0
RHARHABE ,1,1
STANZA BOPAPE,2,0
THAMSANQA RUBUSANA,4,0
MICHAEL MAPONGWANA,5,0
GAQAWULI GODOLOZI,7,0
MOSES MADIBA,2,0
AADIL MOERAT,1,1
BASIL FISCHER,3,1
BATHANDWA MDINGI,5,0
ILINQA,10,0
THUSA DUDA,4,0
MZONKE JACK,3,1
HECTOR PETERSEN,10,0
SPARROW MKHONTO,4,1
IBHADI,3,0
MOFFAT PUTEGO,5,0
SICELO MHLAWULI,2,0
MAXHOBASEBISHO,9,1
REGGIE HADEBE,3,0
CRYSTAL PALACE,0,0
THE MALL,6,0
LOOKSMART NGUDLE,9,0
RICK TURNER,11,0
SOL PLAATJIES,10,0
J.B. MARKS,3,0
IDA MNTWANA,10,0
DOUGLAS MFOCA,8,0
BRICK,2,0
HUDDERS,9,0
SILKWOOD,11,0
WESTHAM,6,0
STANFORD BRIDGE ,5,0
EVERTON,8,1
NEWCASTLE,7,0
SHEFFFIELD,3,0
IPSWITCH,5,0
TOTENHAM,9,1
BRINDLE,1,0
FRIENDSHIP,0,0
CLONER,3,0
WOLVERHAMPTON,-1,0
PICCADILLY,2,0
TROPICANA,8,0
IMPERIAL,0,0
WELTEN,11,0
CAESARS,10,0
NUGGET,5,0
JO,8,0
CEDRIC,7,0
STARDUST,3,1
STANFORD BRIDGE,8,1
MAGHEBULA,9,0
INTOBELWANO,9,0
MXHAMLI,4,0
KONDILE,9,0
MAKINANA,7,0
KHAWUTA,9,1
SIYOLO,5,0
LUTSHABA,2,0
STOKWE,2,1
NDIBELA,1,0
DYOKANI,2,0
MIYA,6,0
GXOJANE,8,0
CLEMENTS KADALIE,5,0
MAMSIMANGU ,6,1
GRIFFITHS MXENGE,1,0
F BAART,5,0
ROBERT SOBUKHWE,11,0
BHEKI MLANGENI,7,0
ZWELIBANZI NYANDA,7,0
STONE ,5,0
CASSELL,10,0
ST ANDREWS,5,0
REGENT,11,1
KEI APPLE,0,1
QUENDON,5,0
QUANTOCK,2,0
TRAMWAY,5,1
KINGS,3,1
QUEENS,8,0
ALEXANDER,9,0
AVENUE KOOSANI,8,1
VICTORIA,13,0
FIR,15,0
CHELSEA,9,0
ROCHESTER,5,0
EDGEWATER,5,0
PORTMAN,0,0
BREVITY,6,1
REGENT ,6,0
DES HUGUENOTS,2,0
KLOOF,0,1
AVENUE FRESNAYE,10,1
ILFORD,11,0
AVENUE LA CROIX,6,0
ST PATRICKS,3,0
PRINCESS,10,0
AVENUE ALEXANDRA,3,0
BROMPTON,13,0
BELLWOOD,8,0
AVENUE BRITTANY,6,0
AVENUE LE SUEUR,2,0
OCEAN VIEW,4,0
AVENUE ST BARTHOLOMEW,3,1
AVENUE ST JEANS,15,0
AVENUE CHARMANTE,1,0
FLORIDA,5,0
AVENUE ST LEON,3,0
RAVINE,8,0
BANTRY,14,0
BOTANY,12,0
SAUNDERS,6,0
SEACLIFF,3,0
CRAIGROWNIE,15,1
NETTLETON,11,0
ARCADIA,2,0
AVENUE PROTEA,12,0
AVENUE ST CHARLES,12,0
SECOND BEACH,7,0
CASTLE STEPS,2,0
APOSTLE STEPS,10,0
CLIFTON STEPS,6,0
UPPER ALBERT,5,1
